name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""High Sierra® Garrett Compu-Backpack""","""8051-13-Black""","""8051-13-Black""","""Multi-compartment daypack design. Cushion Zone™ padded computer sleeve holds most 17\"" laptops. Large gusseted front pocket. Zippered accessory pocket with customized, zipper-stop headphone port. Convenient triangle clip. Two large gusseted side mesh pockets. Deluxe organizer mesh pocket, pen pockets and key fob. Yoke-style, S-shaped, Vapel™ mesh Airflow™ padded shoulder straps with Suspension System and integrated media pocket. Comfortable padded back panel. Signature High Sierra®  hardware. Includes lifetime warranty.""","{""material"":""Mini-Hexagon Ripstop Nylon, Shiny Waffle Weave and 600 Denier Duralite"",""size"":""19\"" H x 13\"" W x 6\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""91.3"",""87.67"",""84.05"",""80.45"",""72.47""]",,"[43.482,43.482,43.482,43.482,43.482]","""http://media.pcna.com/ms/?/leeds/large/8051-13BK_D/en"""
"""High Sierra® Big Wig Compu-Backpack""","""8051-15-Black""","""8051-15-Black""","""Large, multi-compartment design. Cushion Zone™ padded computer compartment with frame sheet; protects most 17\"" laptops. Organizer compartment with mesh pocket, pen pockets and key fob. Multiple side pockets. Easy-access media player pocket with headphone port. Front zippered accessory pocket. Yoke-style, S-shaped Vapel™ mesh padded shoulder straps with Collar Comfort™ edge and integrated media/cell phone pocket. Attach extra gear with the convenient triangle clip. Comfortable Vapel™ mesh padded back panel. Includes lifetime warranty.""","{""material"":""Tall-Hex Ripstop and Shiny Dobby Duralite"",""size"":""19.5\"" H x 10\"" W x 13.25\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[6,20,40,60,100]","[""123.55"",""118.65"",""113.77"",""108.87"",""98.07""]",,"[58.84199999999999,58.84199999999999,58.84199999999999,58.84199999999999,58.84199999999999]","""http://media.pcna.com/ms/?/leeds/large/8051-15BK_D-1/en"""
"""High Sierra® Level Compu-Backpack""","""8051-16-Black""","""8051-16-Black""","""Only 2.1 pounds. Large, multi compartment design. Padded computer sleeve hold most 17\"" laptops. Front zippered accessory pocket to accommodate an MP3 player. Deluxe business organizer with media pocket, pen slots, zippered mesh pocket and key fob. Large mesh side pockets. Adjustable side compression straps. Comfortable Vapel™ mesh Airflow™ back panel keeps you cool by wicking moisture and allowing air to flow between your back and the pack. Yoke-style, S-shaped, Vapel™ mesh Airflow™ padded shoulder strap with Suspension System and integrated media/cell phone pocket. Add-a-bag system on the back panel allows the bag to slip over the handle of a wheeled upright. Includes lifetime warranty.""","{""material"":""Grid-Weave and Mini-Weave Duralite"",""size"":""19\"" H x 8.25\"" W x 13.5\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""104.92"",""100.75"",""96.58"",""92.42"",""83.25""]",,"[49.949999999999996,49.949999999999996,49.949999999999996,49.949999999999996,49.949999999999996]","""http://media.pcna.com/ms/?/leeds/large/8051-16BK_D/en"""
"""High Sierra® Enzo Backpack""","""8051-18-Black""","""8051-18-Black""","""Multi-compartment backpack features two large main compartments. Organizer compartment with pen pockets. Top zippered accessory pocket with headphone port. Large gusseted side mesh beverage pocket. S-shaped padded shoulder straps. Padded back panel. Heavy duty webbing grab handle. Signature High Sierra®  hardware. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""18\"" H x 12\"" W x 7\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[24,100,150,250,400]","[""48.95"",""47"",""45.05"",""43.12"",""38.83""]",,"[23.298,23.298,23.298,23.298,23.298]","""http://media.pcna.com/ms/?/leeds/large/8051-18BK_D-1/en"""
"""High Sierra® Vortex Fly-By Compu-Backpack""","""8051-19-Gray""","""8051-19-Gray""","""High Sierra® Vortex's TSA-friendly computer compartment allows you to keep your computer inside the pack when passing through airport security. Dedicated Cushion Zone padded compartment for your laptop and dedicated Tech Spot for your iPad or other tablet device. Multiple, large-capacity storage compartments. Deluxe, multi-pocket organizer, with key fob, flips out of the bag. Two large front zippered pockets and a mesh water bottle pocket as well as adjustable compression straps. Individual top entry media pocket with earbud port. Comfortable, adjustable S-shaped Vapel™ mesh Airflow™ padded extra-wide shoulder straps with Suspension System, integrated yoke-style handle and cell phone pocket, large enough for the iPhone 5. Airflow™ cooled back panel with Vapel™ mesh touch points and trolley pass-through. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""19.5\"" H x 13.5\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Gray""}","[""Backpacks""]",,"[12,50,100,150,200]","[""122.8"",""117.93"",""113.07"",""108.2"",""97.47""]",,"[58.482,58.482,58.482,58.482,58.482]","""http://media.pcna.com/ms/?/leeds/large/8051-19GY_D-1/en"""
"""High Sierra® 21\"" Sport Duffel""","""8051-23-Black""","""8051-23-Black""","""Large main compartment with U-shaped zippered opening for easy access. Large front pocket. Large, ventilated side pocket holds shoes or damp garments. Elastic shock cord and zippered water bottle pocket. Adjustable shoulder strap with comfortable pad. Comfortable handle wrap wicks away hand moisture. Includes lifetime warranty.""","{""material"":""600d Polyester"",""size"":""10.5\"" H x 21\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Duffels""]",,"[12,50,100,150,200]","[""72.8"",""69.88"",""67.02"",""64.13"",""57.77""]",,"[34.662,34.662,34.662,34.662,34.662]","""http://media.pcna.com/ms/?/leeds/large/8051-23BK_D/en"""
"""High Sierra® 21\"" Sport Duffel""","""8051-23-Blue""","""8051-23-Black""","""Large main compartment with U-shaped zippered opening for easy access. Large front pocket. Large, ventilated side pocket holds shoes or damp garments. Elastic shock cord and zippered water bottle pocket. Adjustable shoulder strap with comfortable pad. Comfortable handle wrap wicks away hand moisture. Includes lifetime warranty.""","{""material"":""600d Polyester"",""size"":""10.5\"" H x 21\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Blue""}","[""Duffels""]",,"[12,50,100,150,200]","[""72.8"",""69.88"",""67.02"",""64.13"",""57.77""]",,"[34.662,34.662,34.662,34.662,34.662]","""http://media.pcna.com/ms/?/leeds/large/8051-23BL_D-3/en"""
"""High Sierra® A.T. Go 30\"" Wheeled Duffel""","""8051-26-Black""","""8051-26-Black""","""Large main compartment with U-shaped zippered opening. 2 side-load end compartments. Quick-access front pocket. Recessed, telescoping aircraft aluminum handle system with locking mechanism. Inline skate-style wheels, in corner-mounted housings with unique integrated bridge that keep the bag rolling true. Kick plate between the wheel housings protects the bag. Sure-grip handles tuck down flat when not in use. Molded feet protect bottom from abrasion. Reflective piping.""","{""material"":""Ballistic"",""size"":""14\"" H x 14\"" W x 30\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Luggage""]",,"[6,20,40,60,100]","[""220.13"",""211.4"",""202.67"",""193.93"",""174.72""]",,"[104.832,104.832,104.832,104.832,104.832]","""http://media.pcna.com/ms/?/leeds/large/8051-26BK_D-1/en"""
"""High Sierra® Fly-By Compu-Backpack""","""8051-28-Gray""","""8051-28-Gray""","""Fly-By TSA-friendly laptop compartment allows you to keep your computer inside the pack when passing through airport security. Mesh computer viewing window keeps your computer in full view without removal during TSA security checks. Cushion Zone™ padded compartment keeps your notebook computer fully protected. Multiple, large-capacity storage compartments keep your gear organized and easy to find. Multi-pocket organizer compartment. Large front zippered pocket and a mesh water bottle pocket. Comfortable, adjustable S-shaped Vapel™ mesh Airflow™ padded shoulder straps. Comfortable padded back panel. Convenient padded grab handle. Includes lifetime warranty.""","{""material"":""Mini-Diamond Ripstop Nylon, Shiny Waffle Weave and 600 Dinier Duralite"",""size"":""18\"" H x 12\"" W x 7.5\"" L"",""packaging"":""Bulk"",""color"":""Gray""}","[""Backpacks""]",,"[12,50,100,150,200]","[""91.43"",""87.82"",""84.18"",""80.55"",""72.57""]",,"[43.541999999999994,43.541999999999994,43.541999999999994,43.541999999999994,43.541999999999994]","""http://media.pcna.com/ms/?/leeds/large/8051-28GY_D/en"""
"""High Sierra® 20  LED Super Bright Lantern""","""8051-31-Black""","""8051-31-Black""","""This heavy duty, weather resistant lantern features a compass, 20 LED lights, and dual option handle and hook. Batteries not included.""","{""material"":""ABS Plastic"",""size"":""9.5\"" H x 4.5\"" W x 4.5\"" D"",""packaging"":""1-piece premium gift box"",""color"":""Black""}","[""Flashlights""]",,"[24,100,150,250,400]","[""47.62"",""45.73"",""43.85"",""41.97"",""37.8""]",,"[22.679999999999996,22.679999999999996,22.679999999999996,22.679999999999996,22.679999999999996]","""http://media.pcna.com/ms/?/leeds/large/8051-31BK_D/en"""
"""High Sierra® Elite Fly-By Compu-Backpack""","""8051-33-Black""","""8051-33-Black""","""High Sierra® Elite features a checkpoint-friendly laptop compartment to make airports a breeze. Large, multi-compartment design. Cushion Zone™ padded computer compartment; adjustable sling system in laptop compartment protects most 11\""-17\"" laptops, and dedicated Tech Zone for your iPad or other tablet.  Organizer compartment with mesh pocket, pen pockets and key fob. Multiple side pockets. Easy-access media player pocket. Front zippered accessory pocket. Yoke-style, S-shaped Vapel™ mesh padded shoulder straps with Collar Comfort™ edge and integrated media/cell phone pocket. Comfortable Vapel™ mesh padded back panel with Airflow™ and trolley pass-through. Includes lifetime warranty.""","{""material"":""600d PolyCanvas"",""size"":""19.5\"" H x 13.5\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[6,20,40,60,100]","[""138.35"",""132.85"",""127.35"",""121.87"",""109.78""]",,"[65.868,65.868,65.868,65.868,65.868]","""http://media.pcna.com/ms/?/leeds/large/8051-33BK_D-1/en"""
"""High Sierra® Chaser Wheeled Compu-Backpack""","""8051-37-Black""","""8051-37-Black""","""Go back to school, off to work, or out adventuring with your essentials neatly stowed in the High Sierra® Chaser. This backpack features a large front-load main compartment perfect for storing your laptop computer; your books, binders, and folders; or your hiking, camping or sporting gear. A zippered front compartment contains an organizer with a media pocket, multiple open pockets, a headphone port, and a key fob. An open side pocket holds a water bottle, and reflective accents keep you safe at night. A front accessory pocket provides quick access to your cellphone, and the High Sierra® Chaser has inline skate wheels and contoured, adjustable Vapel™ mesh padded shoulder straps for your carrying comfort""","{""material"":""600d PolyCanvas"",""size"":""20\"" H x 13.5\"" W x 8\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Business Cases""]",,"[12,50,100,150,200]","[""128.83"",""123.73"",""118.62"",""113.5"",""102.25""]",,"[61.349999999999994,61.349999999999994,61.349999999999994,61.349999999999994,61.349999999999994]","""http://media.pcna.com/ms/?/leeds/large/8051-37BK_D-1/en"""
"""High Sierra® Powerglide Wheeled Compu-Backpack""","""8051-38-Black""","""8051-38-Black""","""Ease your burden with the High Sierra® Powerglide wheeled backpack. Its large, multi-compartmented design features a roomy main zippered compartment with a cushion zone padded (17”) laptop sleeve, an organizer and media pocket, a zippered pocket, and several open pockets for quick access. It also boasts an easy-access zippered accessory compartment with headphone port and zippered side pockets for water bottles or other necessities. The expansive and versatile High Sierra® Powerglide converts easily into a comfortable backpack with contoured, adjustable Vapel™ mesh shoulder straps and a zippered, paneled back panel. Perfect for hauling heavy loads across campus or across town!""","{""material"":""600d PolyCanvas"",""size"":""21\"" H x 14\"" W x 9\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Business Cases""]",,"[6,20,40,60,100]","[""158.05"",""151.78"",""145.5"",""139.23"",""125.43""]",,"[75.258,75.258,75.258,75.258,75.258]","""http://media.pcna.com/ms/?/leeds/large/8051-38BK_D-1/en"""
"""High Sierra® Tactic Compu-Backpack""","""8051-49-Silver""","""8051-49-Silver""","""This rugged compu-backpack stands out with its unique look and subtle pattern. Multi-compartment design features a padded interior Cushion Zone computer sleeve (holds a 17\"" laptop) as well as iPad/tablet. Large front zippered pocket to stash your belongings. Organizer compartment with multiple pockets, zippered mesh pocket and a key fob. Mesh pocket on backpack strap for your iPhone or other music player. Side mesh water bottle pockets. S-shaped Vapel™ mesh Airflow™ padded shoulder straps with suspension system. Side compression straps help control your belongings no matter how much you decide to load. External clip attached for additional storage, good whether you're hiking or commuting to work. Includes lifetime warranty.""","{""material"":""Mini-Hexagon Ripstop Nylon, Shiny Waffle Weave and 600 Denier Duralite"",""size"":""19\"" H x 13.5\"" W x 10\"" L"",""packaging"":""Bulk"",""color"":""Silver""}","[""Backpacks""]",,"[12,50,100,150,200]","[""82.53"",""79.27"",""75.98"",""72.7"",""65.5""]",,"[39.3,39.3,39.3,39.3,39.3]","""http://media.pcna.com/ms/?/leeds/large/8051-49SL_D-1/en"""
"""High Sierra®  Synch Backpack""","""8051-52-Black""","""8051-52-Black""","""Made of durable nylon, features a large, top-load main compartment with adjustable draw-string access. Large gusseted front pocket holds accessories. Comfortable padded shoulder straps and padded back panel make this much more than your average cinch. Also has a top grab handle to make carrying easier. Includes lifetime warranty.""","{""material"":""400d Nylon"",""size"":""19\"" H x 10.5\"" W x 6\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[24,100,150,250,400]","[""33.43"",""32.1"",""30.78"",""29.47"",""26.53""]",,"[15.918,15.918,15.918,15.918,15.918]","""http://media.pcna.com/ms/?/leeds/large/8051-52BK_D-1/en"""
"""High Sierra®  Synch Backpack""","""8051-52-Royal""","""8051-52-Black""","""Made of durable nylon, features a large, top-load main compartment with adjustable draw-string access. Large gusseted front pocket holds accessories. Comfortable padded shoulder straps and padded back panel make this much more than your average cinch. Also has a top grab handle to make carrying easier. Includes lifetime warranty.""","{""material"":""400d Nylon"",""size"":""19\"" H x 10.5\"" W x 6\"" L"",""packaging"":""Bulk"",""color"":""Royal""}","[""Backpacks""]",,"[24,100,150,250,400]","[""33.43"",""32.1"",""30.78"",""29.47"",""26.53""]",,"[15.918,15.918,15.918,15.918,15.918]",
"""High Sierra® Access Compu-Backpack""","""8051-68-Black""","""8051-68-Black""","""Holds most 17\"" computers  (max: 15.5\""H x 10.75\""W x 1.8\""D). Built-in padded laptop sleeve with zippered access pocket on back. Front compartment with convenient side access zipper. Deluxe multi-pocket organizer. Easy-access deluxe media pocket with headphone port. Side mesh beverage compartment. Padded back panel. S-shaped Vapel™  mesh Airflow™  padded shoulder straps with suspension system, adjustable sternum strap. Adjustable side compression straps. Vapel™ mesh padded grab handle Signature High Sierra® hardware. Includes lifetime warranty.""","{""material"":""Diamond Ripstop Nylon, Mini-Ripstop and 600-Denier Duralite"",""size"":""20\"" H x 15\"" W x 9.5\"" L"",""packaging"":""Bulk"",""color"":""Black""}","[""Backpacks""]",,"[12,50,100,150,200]","[""112.57"",""108.08"",""103.63"",""99.15"",""89.33""]",,"[53.598,53.598,53.598,53.598,53.598]","""http://media.pcna.com/ms/?/leeds/large/8051-68BK_D-3/en"""
